"trial" "xdat" "lat" "fstCorrect" "ErrCorr" "AS" "Count" "Desc" "ld8"
"6106" 13 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6107" 14 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6108" 15 131 164 FALSE TRUE "AS" 2 "" "11766.20190315"
"6109" 16 132 353 TRUE FALSE "AS" 1 "" "11766.20190315"
"6110" 17 134 182 FALSE TRUE "AS" 2 "" "11766.20190315"
"6111" 18 131 NA FALSE FALSE "AS" -1 "average fixpos(48.685714) is off from baseline(130.500000)!" "11766.20190315"
"6112" 19 134 270 FALSE FALSE "AS" 0 "" "11766.20190315"
"6113" 20 133 125 FALSE TRUE "AS" 2 "" "11766.20190315"
"6114" 21 132 769 TRUE FALSE "AS" 1 "" "11766.20190315"
"6115" 22 133 299 FALSE TRUE "AS" 2 "" "11766.20190315"
"6116" 23 133 NA FALSE FALSE "AS" -1 "blink ends before any saccades" "11766.20190315"
"6117" 24 132 204 FALSE TRUE "AS" 2 "" "11766.20190315"
"6118" 25 134 287 FALSE TRUE "AS" 2 "" "11766.20190315"
"6119" 26 134 294 TRUE FALSE "AS" 1 "" "11766.20190315"
"6120" 27 133 164 FALSE TRUE "AS" 2 "" "11766.20190315"
"6121" 28 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6122" 29 132 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "11766.20190315"
"6123" 30 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6124" 31 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11766.20190315"
"6125" 32 131 85 FALSE TRUE "AS" 2 "" "11766.20190315"
"6126" 33 134 227 TRUE FALSE "AS" 1 "" "11766.20190315"
"6127" 34 134 388 TRUE FALSE "AS" 1 "" "11766.20190315"
"6128" 35 132 349 TRUE FALSE "AS" 1 "" "11766.20190315"
"6129" 36 134 319 TRUE FALSE "AS" 1 "" "11766.20190315"
"6130" 37 131 331 TRUE FALSE "AS" 1 "" "11766.20190315"
"6131" 38 132 130 FALSE TRUE "AS" 2 "" "11766.20190315"
"6132" 39 131 331 FALSE TRUE "AS" 2 "" "11766.20190315"
"6133" 40 131 338 TRUE FALSE "AS" 1 "" "11766.20190315"
"6134" 41 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6135" 42 133 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "11766.20190315"
"6136" 43 132 604 TRUE FALSE "AS" 1 "" "11766.20190315"
"6137" 44 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6138" 45 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11766.20190315"
"6139" 46 133 167 FALSE TRUE "AS" 2 "" "11766.20190315"
"6140" 47 132 140 FALSE TRUE "AS" 2 "" "11766.20190315"
"6141" 48 133 159 FALSE TRUE "AS" 2 "" "11766.20190315"
"6142" 1 134 270 TRUE FALSE "AS" 1 "" "11771.20190403"
"6143" 2 131 240 TRUE FALSE "AS" 1 "" "11771.20190403"
"6144" 3 133 253 FALSE TRUE "AS" 2 "" "11771.20190403"
"6145" 4 131 277 TRUE FALSE "AS" 1 "" "11771.20190403"
"6146" 5 131 280 TRUE FALSE "AS" 1 "" "11771.20190403"
"6147" 6 134 201 TRUE FALSE "AS" 1 "" "11771.20190403"
"6148" 7 134 297 TRUE FALSE "AS" 1 "" "11771.20190403"
"6149" 8 134 125 FALSE TRUE "AS" 2 "" "11771.20190403"
"6150" 9 134 194 TRUE FALSE "AS" 1 "" "11771.20190403"
"6151" 10 132 125 FALSE TRUE "AS" 2 "" "11771.20190403"
"6152" 11 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11771.20190403"
"6153" 12 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11771.20190403"
"6154" 13 134 267 TRUE FALSE "AS" 1 "" "11771.20190403"
"6155" 14 134 243 TRUE FALSE "AS" 1 "" "11771.20190403"
"6156" 15 134 241 TRUE FALSE "AS" 1 "" "11771.20190403"
"6157" 16 133 235 TRUE FALSE "AS" 1 "" "11771.20190403"
"6158" 17 132 169 TRUE FALSE "AS" 1 "" "11771.20190403"
"6159" 18 133 194 TRUE FALSE "AS" 1 "" "11771.20190403"
"6160" 19 133 221 TRUE FALSE "AS" 1 "" "11771.20190403"
"6161" 20 131 292 TRUE FALSE "AS" 1 "" "11771.20190403"
"6162" 21 132 216 TRUE FALSE "AS" 1 "" "11771.20190403"
"6163" 22 131 280 TRUE FALSE "AS" 1 "" "11771.20190403"
"6164" 23 131 218 TRUE FALSE "AS" 1 "" "11771.20190403"
"6165" 24 131 222 TRUE FALSE "AS" 1 "" "11771.20190403"
"6166" 25 132 238 TRUE FALSE "AS" 1 "" "11771.20190403"
"6167" 26 133 140 FALSE TRUE "AS" 2 "" "11771.20190403"
"6168" 27 133 238 TRUE FALSE "AS" 1 "" "11771.20190403"
"6169" 28 134 169 TRUE FALSE "AS" 1 "" "11771.20190403"
"6170" 29 132 198 TRUE FALSE "AS" 1 "" "11771.20190403"
"6171" 30 132 159 TRUE FALSE "AS" 1 "" "11771.20190403"
"6172" 31 133 189 FALSE TRUE "AS" 2 "" "11771.20190403"
"6173" 32 132 186 FALSE TRUE "AS" 2 "" "11771.20190403"
"6174" 33 131 213 TRUE FALSE "AS" 1 "" "11771.20190403"
"6175" 34 133 144 FALSE TRUE "AS" 2 "" "11771.20190403"
"6176" 35 131 275 TRUE FALSE "AS" 1 "" "11771.20190403"
"6177" 36 131 NA FALSE FALSE "AS" -1 "moving (5.666 px/60Hz) before target onset" "11771.20190403"
"6178" 37 132 105 FALSE TRUE "AS" 2 "" "11771.20190403"
"6179" 38 133 115 FALSE TRUE "AS" 2 "" "11771.20190403"
"6180" 39 131 233 TRUE FALSE "AS" 1 "" "11771.20190403"
"6181" 40 134 231 TRUE FALSE "AS" 1 "" "11771.20190403"
"6182" 41 132 137 FALSE TRUE "AS" 2 "" "11771.20190403"
"6183" 42 133 176 FALSE TRUE "AS" 2 "" "11771.20190403"
"6184" 43 133 196 TRUE FALSE "AS" 1 "" "11771.20190403"
"6185" 44 132 166 TRUE FALSE "AS" 1 "" "11771.20190403"
"6186" 45 132 196 TRUE FALSE "AS" 1 "" "11771.20190403"
"6187" 46 134 176 TRUE FALSE "AS" 1 "" "11771.20190403"
"6188" 47 132 120 FALSE TRUE "AS" 2 "" "11771.20190403"
"6189" 48 134 204 TRUE FALSE "AS" 1 "" "11771.20190403"
"6190" 1 134 380 TRUE FALSE "AS" 1 "" "11765.20190314"
"6191" 2 131 616 TRUE FALSE "AS" 1 "" "11765.20190314"
"6192" 3 133 125 FALSE TRUE "AS" 2 "" "11765.20190314"
"6193" 4 133 NA FALSE FALSE "AS" -1 "moving (7.831 px/60Hz) before target onset" "11765.20190314"
"6194" 5 133 211 TRUE FALSE "AS" 1 "" "11765.20190314"
"6195" 6 132 68 FALSE TRUE "AS" 2 "" "11765.20190314"
"6196" 7 134 459 TRUE FALSE "AS" 1 "" "11765.20190314"
"6197" 8 133 324 TRUE FALSE "AS" 1 "" "11765.20190314"
"6198" 9 132 393 TRUE FALSE "AS" 1 "" "11765.20190314"
"6199" 10 132 162 FALSE TRUE "AS" 2 "" "11765.20190314"
"6200" 11 131 732 TRUE FALSE "AS" 1 "" "11765.20190314"
"6201" 12 133 147 FALSE TRUE "AS" 2 "" "11765.20190314"
"6202" 13 132 218 TRUE FALSE "AS" 1 "" "11765.20190314"
"6203" 14 134 621 TRUE FALSE "AS" 1 "" "11765.20190314"
"6204" 15 131 368 TRUE FALSE "AS" 1 "" "11765.20190314"
"6205" 16 131 314 TRUE FALSE "AS" 1 "" "11765.20190314"
"6206" 17 132 343 TRUE FALSE "AS" 1 "" "11765.20190314"
"6207" 18 133 142 FALSE TRUE "AS" 2 "" "11765.20190314"
"6208" 19 134 498 TRUE FALSE "AS" 1 "" "11765.20190314"
"6209" 20 132 110 FALSE TRUE "AS" 2 "" "11765.20190314"
"6210" 21 131 462 TRUE FALSE "AS" 1 "" "11765.20190314"
"6211" 22 134 208 TRUE FALSE "AS" 1 "" "11765.20190314"
"6212" 23 133 196 FALSE TRUE "AS" 2 "" "11765.20190314"
"6213" 24 132 137 FALSE TRUE "AS" 2 "" "11765.20190314"
"6214" 25 131 83 TRUE FALSE "AS" 1 "" "11765.20190314"
"6215" 26 131 356 TRUE FALSE "AS" 1 "" "11765.20190314"
"6216" 27 134 344 TRUE FALSE "AS" 1 "" "11765.20190314"
"6217" 28 134 607 TRUE FALSE "AS" 1 "" "11765.20190314"
"6218" 29 134 506 TRUE FALSE "AS" 1 "" "11765.20190314"
"6219" 30 132 262 TRUE FALSE "AS" 1 "" "11765.20190314"
"6220" 31 131 159 FALSE TRUE "AS" 2 "" "11765.20190314"
"6221" 32 131 248 TRUE FALSE "AS" 1 "" "11765.20190314"
"6222" 33 133 120 FALSE TRUE "AS" 2 "" "11765.20190314"
"6223" 34 133 132 FALSE TRUE "AS" 2 "" "11765.20190314"
"6224" 35 131 307 TRUE FALSE "AS" 1 "" "11765.20190314"
"6225" 36 134 216 TRUE FALSE "AS" 1 "" "11765.20190314"
"6226" 37 133 380 TRUE FALSE "AS" 1 "" "11765.20190314"
"6227" 38 132 248 TRUE FALSE "AS" 1 "" "11765.20190314"
"6228" 39 132 334 TRUE FALSE "AS" 1 "" "11765.20190314"
"6229" 40 131 317 TRUE FALSE "AS" 1 "" "11765.20190314"
"6230" 41 132 140 FALSE TRUE "AS" 2 "" "11765.20190314"
"6231" 42 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11765.20190314"
"6232" 43 134 135 FALSE TRUE "AS" 2 "" "11765.20190314"
"6233" 44 134 231 FALSE TRUE "AS" 2 "" "11765.20190314"
"6234" 45 134 575 TRUE FALSE "AS" 1 "" "11765.20190314"
"6235" 46 133 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "11765.20190314"
"6236" 47 133 NA FALSE FALSE "AS" -1 "moving (7.518 px/60Hz) before target onset" "11765.20190314"
"6237" 48 132 128 FALSE TRUE "AS" 2 "" "11765.20190314"
"6238" 1 131 439 TRUE FALSE "AS" 1 NA "11769.20190322"
"6239" 2 132 250 TRUE FALSE "AS" 1 NA "11769.20190322"
"6240" 3 134 356 TRUE FALSE "AS" 1 NA "11769.20190322"
"6241" 4 131 290 FALSE TRUE "AS" 2 NA "11769.20190322"
"6242" 5 134 287 TRUE FALSE "AS" 1 NA "11769.20190322"
"6243" 6 133 676 TRUE FALSE "AS" 1 NA "11769.20190322"
"6244" 7 132 389 TRUE FALSE "AS" 1 NA "11769.20190322"
"6245" 8 132 262 TRUE FALSE "AS" 1 NA "11769.20190322"
"6246" 9 131 235 TRUE FALSE "AS" 1 NA "11769.20190322"
"6247" 10 134 285 TRUE FALSE "AS" 1 NA "11769.20190322"
"6248" 11 134 280 TRUE FALSE "AS" 1 NA "11769.20190322"
"6249" 12 131 275 TRUE FALSE "AS" 1 NA "11769.20190322"
"6250" 13 131 233 TRUE FALSE "AS" 1 NA "11769.20190322"
"6251" 14 133 149 FALSE TRUE "AS" 2 NA "11769.20190322"
"6252" 15 132 193 TRUE FALSE "AS" 1 NA "11769.20190322"
"6253" 16 134 285 TRUE FALSE "AS" 1 NA "11769.20190322"
"6254" 17 133 221 FALSE TRUE "AS" 2 NA "11769.20190322"
"6255" 18 134 216 TRUE FALSE "AS" 1 NA "11769.20190322"
"6256" 19 134 226 TRUE FALSE "AS" 1 NA "11769.20190322"
"6257" 20 134 245 TRUE FALSE "AS" 1 NA "11769.20190322"
"6258" 21 131 113 FALSE TRUE "AS" 2 NA "11769.20190322"
"6259" 22 133 164 TRUE FALSE "AS" 1 NA "11769.20190322"
"6260" 23 133 199 TRUE FALSE "AS" 1 NA "11769.20190322"
"6261" 24 131 157 FALSE TRUE "AS" 2 NA "11769.20190322"
"6262" 25 133 142 TRUE FALSE "AS" 1 NA "11769.20190322"
"6263" 26 134 241 TRUE FALSE "AS" 1 NA "11769.20190322"
"6264" 27 131 235 TRUE FALSE "AS" 1 NA "11769.20190322"
"6265" 28 132 231 TRUE FALSE "AS" 1 NA "11769.20190322"
"6266" 29 132 164 FALSE TRUE "AS" 2 NA "11769.20190322"
"6267" 30 132 262 TRUE FALSE "AS" 1 NA "11769.20190322"
"6268" 31 131 199 TRUE FALSE "AS" 1 NA "11769.20190322"
"6269" 32 131 172 TRUE FALSE "AS" 1 NA "11769.20190322"
"6270" 33 134 162 FALSE TRUE "AS" 2 NA "11769.20190322"
"6271" 34 133 221 TRUE FALSE "AS" 1 NA "11769.20190322"
"6272" 35 132 208 TRUE FALSE "AS" 1 NA "11769.20190322"
"6273" 36 131 245 TRUE FALSE "AS" 1 NA "11769.20190322"
"6274" 37 134 263 TRUE FALSE "AS" 1 NA "11769.20190322"
"6275" 38 133 208 TRUE FALSE "AS" 1 NA "11769.20190322"
"6276" 39 133 191 TRUE FALSE "AS" 1 NA "11769.20190322"
"6277" 40 133 199 TRUE FALSE "AS" 1 NA "11769.20190322"
"6278" 41 132 194 FALSE TRUE "AS" 2 NA "11769.20190322"
"6279" 42 131 174 TRUE FALSE "AS" 1 NA "11769.20190322"
"6280" 43 133 223 TRUE FALSE "AS" 1 NA "11769.20190322"
"6281" 44 132 204 TRUE FALSE "AS" 1 NA "11769.20190322"
"6282" 45 132 181 TRUE FALSE "AS" 1 NA "11769.20190322"
"6283" 46 132 243 TRUE FALSE "AS" 1 NA "11769.20190322"
"6284" 47 134 292 TRUE FALSE "AS" 1 NA "11769.20190322"
"6285" 48 133 248 TRUE FALSE "AS" 1 NA "11769.20190322"
"6286" 1 133 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=56.674817" "11768.20190320"
"6287" 2 134 NA FALSE FALSE "AS" -1 "no good saccades" "11768.20190320"
"6288" 3 132 147 FALSE TRUE "AS" 2 "" "11768.20190320"
"6289" 4 134 NA FALSE FALSE "AS" -1 "moving (64.395 px/60Hz) before target onset" "11768.20190320"
"6290" 5 131 415 TRUE FALSE "AS" 1 "" "11768.20190320"
"6291" 6 133 NA FALSE FALSE "AS" -1 "moving (61.071 px/60Hz) before target onset" "11768.20190320"
"6292" 7 132 403 TRUE FALSE "AS" 1 "" "11768.20190320"
"6293" 8 134 405 TRUE FALSE "AS" 1 "" "11768.20190320"
"6294" 9 134 256 FALSE TRUE "AS" 2 "" "11768.20190320"
"6295" 10 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11768.20190320"
"6296" 11 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11768.20190320"
"6297" 12 131 NA FALSE FALSE "AS" -1 "blink starts 0.564 before any saccade" "11768.20190320"
"6298" 13 132 132 FALSE TRUE "AS" 2 "" "11768.20190320"
"6299" 14 134 178 FALSE TRUE "AS" 2 "" "11768.20190320"
"6300" 15 133 127 FALSE TRUE "AS" 2 "" "11768.20190320"
"6301" 16 132 76 TRUE FALSE "AS" 1 "" "11768.20190320"
"6302" 17 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11768.20190320"
"6303" 18 133 139 FALSE FALSE "AS" 0 "" "11768.20190320"
"6304" 19 133 170 FALSE FALSE "AS" 0 "" "11768.20190320"
"6305" 20 131 201 FALSE TRUE "AS" 2 "" "11768.20190320"
"6306" 21 132 245 TRUE FALSE "AS" 1 "" "11768.20190320"
"6307" 22 132 166 FALSE TRUE "AS" 2 "" "11768.20190320"
"6308" 23 133 167 FALSE TRUE "AS" 2 "" "11768.20190320"
"6309" 24 133 324 TRUE FALSE "AS" 1 "" "11768.20190320"
"6310" 25 134 NA FALSE FALSE "AS" -1 "no good saccades" "11768.20190320"
"6311" 26 133 211 FALSE FALSE "AS" 0 "" "11768.20190320"
"6312" 27 131 238 FALSE TRUE "AS" 2 "" "11768.20190320"
"6313" 28 131 351 TRUE FALSE "AS" 1 "" "11768.20190320"
"6314" 29 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11768.20190320"
"6315" 30 134 344 FALSE TRUE "AS" 2 "" "11768.20190320"
"6316" 31 132 135 FALSE TRUE "AS" 2 "" "11768.20190320"
"6317" 32 132 NA FALSE FALSE "AS" -1 "average fixpos(55.750000) is off from baseline(130.500000)!" "11768.20190320"
"6318" 33 133 233 FALSE TRUE "AS" 2 "" "11768.20190320"
"6319" 34 131 NA FALSE FALSE "AS" -1 "blink ends before any saccades" "11768.20190320"
"6320" 35 133 366 TRUE FALSE "AS" 1 "" "11768.20190320"
"6321" 36 132 277 TRUE FALSE "AS" 1 "" "11768.20190320"
"6322" 37 132 127 FALSE TRUE "AS" 2 "" "11768.20190320"
"6323" 38 131 164 FALSE TRUE "AS" 2 "" "11768.20190320"
"6324" 39 131 108 FALSE TRUE "AS" 2 "" "11768.20190320"
"6325" 40 131 149 FALSE TRUE "AS" 2 "" "11768.20190320"
"6326" 41 132 127 FALSE TRUE "AS" 2 "" "11768.20190320"
"6327" 42 131 208 FALSE TRUE "AS" 2 "" "11768.20190320"
"6328" 43 133 NA FALSE FALSE "AS" -1 "average fixpos(43.275000) is off from baseline(130.500000)!" "11768.20190320"
"6329" 44 131 147 FALSE TRUE "AS" 2 "" "11768.20190320"
"6330" 45 134 190 FALSE FALSE "AS" 0 "" "11768.20190320"
"6331" 46 132 135 FALSE TRUE "AS" 2 "" "11768.20190320"
"6332" 47 133 159 FALSE TRUE "AS" 2 "" "11768.20190320"
"6333" 48 131 NA FALSE FALSE "AS" -1 "moving (5.382 px/60Hz) before target onset" "11768.20190320"
"6334" 1 132 160 FALSE FALSE "AS" 0 "" "11770.20190327"
"6335" 2 133 NA FALSE FALSE "AS" -1 "average fixpos(213.775000) is off from baseline(130.500000)!" "11770.20190327"
"6336" 3 131 NA FALSE FALSE "AS" -1 "moving (27.896 px/60Hz) before target onset" "11770.20190327"
"6337" 4 132 174 TRUE FALSE "AS" 1 "" "11770.20190327"
"6338" 5 133 107 FALSE TRUE "AS" 2 "" "11770.20190327"
"6339" 6 133 274 TRUE FALSE "AS" 1 "" "11770.20190327"
"6340" 7 134 97 TRUE FALSE "AS" 1 "" "11770.20190327"
"6341" 8 134 NA FALSE FALSE "AS" -1 "moving (8.712 px/60Hz) before target onset" "11770.20190327"
"6342" 9 133 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=41.236355" "11770.20190327"
"6343" 10 134 105 FALSE FALSE "AS" 0 "" "11770.20190327"
"6344" 11 132 132 FALSE TRUE "AS" 2 "" "11770.20190327"
"6345" 12 134 120 TRUE FALSE "AS" 1 "" "11770.20190327"
"6346" 13 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11770.20190327"
"6347" 14 131 138 FALSE TRUE "AS" 2 "" "11770.20190327"
"6348" 15 133 NA FALSE FALSE "AS" -1 "start pos too far from center fix" "11770.20190327"
"6349" 16 131 NA FALSE FALSE "AS" -1 "average fixpos(74.575000) is off from baseline(130.500000)!" "11770.20190327"
"6350" 17 131 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=44.201197" "11770.20190327"
"6351" 18 132 NA FALSE FALSE "AS" -1 "average fixpos(189.400000) is off from baseline(130.500000)!" "11770.20190327"
"6352" 19 132 78 TRUE FALSE "AS" 1 "" "11770.20190327"
"6353" 20 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11770.20190327"
"6354" 21 131 NA FALSE FALSE "AS" -1 "moving (12.964 px/60Hz) before target onset" "11770.20190327"
"6355" 22 132 NA FALSE FALSE "AS" -1 "start pos too far from center fix" "11770.20190327"
"6356" 23 131 265 TRUE FALSE "AS" 1 "" "11770.20190327"
"6357" 24 132 233 TRUE FALSE "AS" 1 "" "11770.20190327"
"6358" 25 134 395 TRUE FALSE "AS" 1 "" "11770.20190327"
"6359" 26 134 285 TRUE FALSE "AS" 1 "" "11770.20190327"
"6360" 27 134 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=NA" "11770.20190327"
"6361" 28 132 147 TRUE FALSE "AS" 1 "" "11770.20190327"
"6362" 29 132 191 TRUE FALSE "AS" 1 "" "11770.20190327"
"6363" 30 132 159 TRUE FALSE "AS" 1 "" "11770.20190327"
"6364" 31 133 NA FALSE FALSE "AS" -1 "moving (15.163 px/60Hz) before target onset" "11770.20190327"
"6365" 32 131 314 TRUE FALSE "AS" 1 "" "11770.20190327"
"6366" 33 131 152 FALSE TRUE "AS" 2 "" "11770.20190327"
"6367" 34 131 233 TRUE FALSE "AS" 1 "" "11770.20190327"
"6368" 35 131 238 TRUE FALSE "AS" 1 "" "11770.20190327"
"6369" 36 131 NA FALSE FALSE "AS" -1 "moving (5.044 px/60Hz) before target onset" "11770.20190327"
"6370" 37 132 149 FALSE TRUE "AS" 2 "" "11770.20190327"
"6371" 38 134 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=55.614506" "11770.20190327"
"6372" 39 134 99 FALSE FALSE "AS" 0 "" "11770.20190327"
"6373" 40 133 137 FALSE TRUE "AS" 2 "" "11770.20190327"
"6374" 41 133 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=47.178240" "11770.20190327"
"6375" 42 133 162 FALSE FALSE "AS" 0 "" "11770.20190327"
"6376" 43 134 145 FALSE TRUE "AS" 2 "" "11770.20190327"
"6377" 44 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11770.20190327"
"6378" 45 133 324 TRUE FALSE "AS" 1 "" "11770.20190327"
"6379" 46 132 104 FALSE TRUE "AS" 2 "" "11770.20190327"
"6380" 47 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11770.20190327"
"6381" 48 134 147 FALSE TRUE "AS" 2 "" "11770.20190327"
"6382" 1 134 154 FALSE TRUE "AS" 2 "" "11772.20190408"
"6383" 2 133 142 FALSE TRUE "AS" 2 "" "11772.20190408"
"6384" 3 133 154 FALSE TRUE "AS" 2 "" "11772.20190408"
"6385" 4 134 NA FALSE FALSE "AS" -1 "average fixpos(22.833333) is off from baseline(130.500000)!" "11772.20190408"
"6386" 5 132 142 FALSE TRUE "AS" 2 "" "11772.20190408"
"6387" 6 132 417 TRUE FALSE "AS" 1 "" "11772.20190408"
"6388" 7 132 137 FALSE TRUE "AS" 2 "" "11772.20190408"
"6389" 8 133 169 FALSE TRUE "AS" 2 "" "11772.20190408"
"6390" 9 134 171 FALSE TRUE "AS" 2 "" "11772.20190408"
"6391" 10 132 265 FALSE TRUE "AS" 2 "" "11772.20190408"
"6392" 11 133 137 FALSE TRUE "AS" 2 "" "11772.20190408"
"6393" 12 134 695 FALSE FALSE "AS" 0 "" "11772.20190408"
"6394" 13 131 NA FALSE FALSE "AS" -1 "average fixpos(66.250000) is off from baseline(130.500000)!" "11772.20190408"
"6395" 14 132 231 FALSE FALSE "AS" 0 "" "11772.20190408"
"6396" 15 131 155 FALSE FALSE "AS" 0 "" "11772.20190408"
"6397" 16 134 447 TRUE FALSE "AS" 1 "" "11772.20190408"
"6398" 17 132 142 FALSE TRUE "AS" 2 "" "11772.20190408"
"6399" 18 133 136 FALSE FALSE "AS" 0 "" "11772.20190408"
"6400" 19 133 353 TRUE FALSE "AS" 1 "" "11772.20190408"
"6401" 20 131 339 TRUE FALSE "AS" 1 "" "11772.20190408"
"6402" 21 133 NA FALSE FALSE "AS" -1 "moving (6.355 px/60Hz) before target onset" "11772.20190408"
"6403" 22 134 267 FALSE TRUE "AS" 2 "" "11772.20190408"
"6404" 23 134 206 FALSE TRUE "AS" 2 "" "11772.20190408"
"6405" 24 131 162 FALSE TRUE "AS" 2 "" "11772.20190408"
"6406" 25 133 147 FALSE TRUE "AS" 2 "" "11772.20190408"
"6407" 26 133 137 FALSE TRUE "AS" 2 "" "11772.20190408"
"6408" 27 132 142 FALSE TRUE "AS" 2 "" "11772.20190408"
"6409" 28 131 223 FALSE TRUE "AS" 2 "" "11772.20190408"
"6410" 29 133 193 FALSE TRUE "AS" 2 "" "11772.20190408"
"6411" 30 132 353 TRUE FALSE "AS" 1 "" "11772.20190408"
"6412" 31 131 176 FALSE TRUE "AS" 2 "" "11772.20190408"
"6413" 32 134 186 FALSE TRUE "AS" 2 "" "11772.20190408"
"6414" 33 131 553 TRUE FALSE "AS" 1 "" "11772.20190408"
"6415" 34 132 282 FALSE TRUE "AS" 2 "" "11772.20190408"
"6416" 35 131 NA FALSE FALSE "AS" -1 "average fixpos(187.812500) is off from baseline(130.500000)!" "11772.20190408"
"6417" 36 132 597 TRUE FALSE "AS" 1 "" "11772.20190408"
"6418" 37 131 272 FALSE TRUE "AS" 2 "" "11772.20190408"
"6419" 38 131 373 TRUE FALSE "AS" 1 "" "11772.20190408"
"6420" 39 132 341 TRUE FALSE "AS" 1 "" "11772.20190408"
"6421" 40 134 NA FALSE FALSE "AS" -1 "average fixpos(196.375000) is off from baseline(130.500000)!" "11772.20190408"
"6422" 41 131 162 FALSE TRUE "AS" 2 "" "11772.20190408"
"6423" 42 134 NA FALSE FALSE "AS" -1 "average fixpos(215.125000) is off from baseline(130.500000)!" "11772.20190408"
"6424" 43 133 157 FALSE TRUE "AS" 2 "" "11772.20190408"
"6425" 44 134 211 FALSE TRUE "AS" 2 "" "11772.20190408"
"6426" 45 133 162 FALSE TRUE "AS" 2 "" "11772.20190408"
"6427" 46 131 204 FALSE TRUE "AS" 2 "" "11772.20190408"
"6428" 47 132 260 FALSE TRUE "AS" 2 "" "11772.20190408"
"6429" 48 134 184 FALSE TRUE "AS" 2 "" "11772.20190408"
"6430" 1 131 NA FALSE FALSE "AS" -1 "moving (10.552 px/60Hz) before target onset" "11779.20190513"
"6431" 2 134 484 FALSE FALSE "AS" 0 "" "11779.20190513"
"6432" 3 134 162 FALSE FALSE "AS" 0 "" "11779.20190513"
"6433" 4 134 282 FALSE FALSE "AS" 0 "" "11779.20190513"
"6434" 5 134 179 FALSE FALSE "AS" 0 "" "11779.20190513"
"6435" 6 134 NA FALSE FALSE "AS" -1 "no good saccades" "11779.20190513"
"6436" 7 134 319 TRUE FALSE "AS" 1 "" "11779.20190513"
"6437" 8 131 238 TRUE FALSE "AS" 1 "" "11779.20190513"
"6438" 9 133 206 FALSE TRUE "AS" 2 "" "11779.20190513"
"6439" 10 132 226 FALSE TRUE "AS" 2 "" "11779.20190513"
"6440" 11 131 388 TRUE FALSE "AS" 1 "" "11779.20190513"
"6441" 12 131 223 FALSE TRUE "AS" 2 "" "11779.20190513"
"6442" 13 132 270 TRUE FALSE "AS" 1 "" "11779.20190513"
"6443" 14 133 245 TRUE FALSE "AS" 1 "" "11779.20190513"
"6444" 15 132 226 TRUE FALSE "AS" 1 "" "11779.20190513"
"6445" 16 134 164 FALSE TRUE "AS" 2 "" "11779.20190513"
"6446" 17 132 258 TRUE FALSE "AS" 1 "" "11779.20190513"
"6447" 18 132 159 FALSE TRUE "AS" 2 "" "11779.20190513"
"6448" 19 132 211 TRUE FALSE "AS" 1 "" "11779.20190513"
"6449" 20 131 324 TRUE FALSE "AS" 1 "" "11779.20190513"
"6450" 21 134 172 FALSE TRUE "AS" 2 "" "11779.20190513"
"6451" 22 133 331 TRUE FALSE "AS" 1 "" "11779.20190513"
"6452" 23 131 292 TRUE FALSE "AS" 1 "" "11779.20190513"
"6453" 24 131 324 TRUE FALSE "AS" 1 "" "11779.20190513"
"6454" 25 134 435 TRUE FALSE "AS" 1 "" "11779.20190513"
"6455" 26 134 388 TRUE FALSE "AS" 1 "" "11779.20190513"
"6456" 27 133 378 TRUE FALSE "AS" 1 "" "11779.20190513"
"6457" 28 133 395 TRUE FALSE "AS" 1 "" "11779.20190513"
